Genotype	20KernelWeight	CobDiameter	CobWeight	DaystoSilk	DaysToTassel	EarDiameter	EarHeight	EarLength	EarRankNumber	EarRowNumber	EarWeight	GDDAnthesis-SilkingInterval	GDDDaystoSilk	GDDDaystoTassel	GerminationCount	LeafLength	LeafWidth	MainSpikeLength	MiddleLeafAngle	NIROil	NIRProtein	NIRStarch	PlantHeight	SecondaryBranchNumber	SeedSetLength	SouthernLeafBlight	Spikelets-MainSpike	Spikelets-PrimaryBranch	StandCount	TasselBranchLength	TasselLength	TasselPrimaryBranches	TilleringIndex	TotalKernelVolume	TotalKernelWeight	UpperLeafAngle
Il14H	5.834031989800623	23.794880698055216	10.271948200773728	70.17841906370103	68.94727220192283	33.62216750251116	51.41004113023446	112.15007903598098	19.845116806799563	11.392105188543146	43.75623588429151	18.445106529048797	820.8374463538951	804.3733354259375	6.433854222748501	751.0718379315502	72.91101374035159	239.8756620159307	41.438424099902235	5.983556438915184	16.393974475810722	63.54183408372552	146.1054891941896	1.5172368525870905	95.13018195139502	6.669012023732124	20.37681567319157	13.812585727328578	7.880479564389628	234.75951577973416	375.1792421892362	11.407881630528474	0.6408140055262217	88.80428981965076	34.342714112721055	37.51025193771059
Il677a	4.571848032305167	26.77104900444545	14.973632451736313	80.61668819758427	75.7513021053872	36.741791657994966	47.786742882733655	127.12487241632785	19.888027676541682	13.863026680002475	57.40068381600642	41.52816243148721	937.6662880495093	889.9690716341947	2.8327528569248166	564.2383539986791	74.47136388579379	176.36646291538975	57.43204385401906	5.128579793374234	13.47358323198464	65.86036371514041	118.96497210541742	0.6746470745812247	118.78945904755649	5.179740260871958	16.87240765223641	9.77465203626397	6.140509899245171	166.6671454858024	295.01529153477685	13.280570955814515	0.583190253830891	58.6426826747503	43.50446799000629	32.101146755762514
K148	4.207976001564537	24.062054182443212	21.770366304874393	78.81410263197505	75.39995537743165	35.68602282323866	51.17216367322102	116.84776601294124	20.410418784938216	12.045866906150419	54.800006993627385	52.55191010575222	946.0915959020069	887.7232728859124	5.879838628006396	741.5269834487169	73.3535239692366	206.00388277468826	71.57308041673825	4.052018513435254	15.329968699256652	66.0648481037187	139.7324268329616	1.274837456560409	103.3719635776464	6.523866108130375	22.024808624484965	13.630008904922832	8.042367149478007	180.7552977360671	316.62360512973214	13.504464806408272	0.583190253830891	51.54324505864931	41.72219812095271	71.64015435709976
K4	3.9330930166738884	23.565074425208522	14.784951197758524	83.33826466902939	81.24527550872344	37.168718150133934	76.07567874864381	138.73478163481704	25.99477509863973	13.578025803872562	75.06330897409369	25.800092135787217	979.5977636061145	959.7541841943828	7.874294769077975	730.5957255214496	100.94533824089166	226.39284889346465	67.642473071063975	5.426456910490314	13.790969837273755	66.49195354179744	142.09282030008308	1.0885064934195925	121.60062554578435	5.870709487922506	24.99679950847937	18.82456168020651	7.826517036026834	208.50035398224765	335.93973971998133	14.57748480331766	0.6047575083400404	66.22719784336098	59.6785473495195	64.2689111017761
K55	4.87734710399245	29.539473284940485	16.889929292876445	77.699273587149	75.98133926066026	39.172229769940685	52.94119352581126	112.99731781625461	18.338088864497088	14.352949465728258	60.467369045816504	19.342760020485407	898.7312680749999	888.4128191997257	6.655460460645345	670.1005444556708	79.31439705245268	199.29050976363717	67.642473071063975	4.910505010719562	15.099721907673967	66.33895401396308	119.43304301571686	2.049845149905611	98.52403754626974	5.362698783316387	28.624714764441407	14.624464936409069	8.150292206203597	157.22035915953128	281.61398073236427	13.44485258435775	0.5326445139676778	54.81014294740272	44.42681968111111	59.09601341595925
K64	5.19042961662548	29.15406289517131	17.696001143589264	81.92842871047942	80.86540382071888	37.98718433646103	75.02411123851505	130.69964446557321	22.21694096037861	13.68988550011558	70.93516364631503	19.528501935112693	990.1581885054942	978.2452935267788	8.705318161191133	791.3841842389356	81.16252800838427	245.79119781360828	63.71186572538973	4.22151531452662	12.070473059388753	69.50846858450109	143.509056380356	1.5346486753484974	112.31298199074737	7.020374619964844	21.98057382982348	15.436344145489562	7.502741865850071	203.70159141010555	326.90066407084595	11.060363702336888	0.583190253830891	71.82086205620817	53.6461156772076	60.259927430284314
Ki11	4.184956014171057	30.641121597601952	22.671225914726804	91.29391182915651	89.51559495015997	39.75581178072901	72.1106315071795	134.36930773759363	22.126957226033156	13.273839860386778	65.70313495512055	16.16321514249111	1026.3692186955716	1022.3613197051909	5.547429271161134	882.8839457242209	99.43135486931126	272.38486905047876	62.838717236726744	4.758610548816035	14.40945978364264	65.07379127970623	134.21712330470208	1.5346486753484974	114.70319767993622	7.394741601740867	16.940191051837466	10.83569529403345	7.125004167310515	242.71029065597085	352.1285638390181	9.437163435289321	0.6220489693506671	65.11876904002263	43.26398092493064	69.67615686550813
Ki14	4.4141329866013885	25.46486413054374	16.321397012873643	96.77423512789822	91.31535680122575	37.10954713673468	87.72700891025193	129.4823439028396	20.333300332634227	12.545496847726024	65.11273633044313	54.76406538294658	1070.4821438296472	1038.0328602715442	5.713633949583765	805.7048325754749	96.18757517012936	219.14317914557157	NA	5.039507910605292	14.30176444096596	64.68941583730799	160.82888071451083	7.871278161787436	110.96413927613101	8.265617095351358	20.835032289372116	13.271332921274919	7.77255450766404	200.7544235203279	365.50183256838494	15.151411818978694	0.6408140055262217	60.35543791347111	49.15836172585387	55.12178427106076
Ki2021	4.00868701223531	28.22928012419834	16.153433272927582	90.14183593145394	91.2463120751741	40.3273964856716	104.03943419816315	133.89413177938954	21.533444745838786	16.04014094232337	66.5871701109162	25.078226791424456	1059.4241300913432	1028.361669161239	4.938012116944818	831.2190604141715	106.11829382297114	166.35134650715148	68.21245879730495	3.7885562762651466	14.923200814353386	63.97718808885291	164.78069258603819	4.600531263618	120.21788277320908	7.830179348546111	25.646306759267855	22.472630624187143	7.988404621115214	197.20014153579464	344.17294892503094	19.851781720671134	0.6047575083400404	68.79871076468032	50.46563683345673	58.14624367937332
Ki21	4.340402856376903	22.725675631999387	10.982528746915795	83.16579947450236	84.652859553633	33.87144471283271	85.6643949401711	110.20883718541799	19.55720715809783	11.275814501874478	53.08965437001817	10.72352691281019	985.525628738862	986.3754712152685	5.9352401874806064	798.7682457336459	91.00956518199871	234.45971214623987	68.21245879730495	4.240366605028884	12.811107677732235	68.87227669811674	139.26034813953734	2.4820894880875484	92.83707753593214	7.830179348546111	21.293248905552662	14.8950913394359	7.9344420927524215	209.8835558504476	359.0047710142929	10.702690370033759	0.676870502712403	53.942028397948896	42.69812032851218	59.37030929194922
Ki3	4.274706979254082	26.75823063978299	15.07632576482618	84.71312591452845	82.40050787916293	37.58162813910759	62.11452669583966	111.13365631797544	16.868329189555414	13.786112820063446	55.71570219034913	24.4009469381199	990.7721796964653	981.2483067064751	6.21224798485166	718.9179426625643	100.81518817357254	162.3802577581333	57.81595470687833	4.87450960193375	13.529112411953294	63.926826801302276	124.86194799009625	4.154389081689095	92.53965204914874	7.6124604751434894	20.37681567319157	18.68386098181152	7.502741865850071	191.90193156384817	282.1408469294425	9.748894817225413	0.5443315383111148	53.593351408958206	41.628192214767154	68.12725139028595
Ki43	4.860223133373557	25.054788700158646	14.627920102658205	85.57671608675483	85.06029589921604	33.41976711862623	59.7716449094153	136.10825955914856	17.506864948504283	12.250915455154354	48.7650188259572	12.082770163517564	1016.9743841231021	1013.5224116534679	4.938012116944818	920.4115816989754	97.12506393221301	261.21168609782416	65.8139763912787	5.245719393815174	15.450584521623151	63.99089430555326	117.04890108269144	2.204165074871362	110.34906824032133	7.757606390745239	21.98057382982348	19.76636659391884	7.826517036026834	242.80376031360657	359.26307421965157	7.435099588795621	0.7489834970847657	51.35267895659824	35.56202188131587	55.44118492696008
Ki44	4.606101250731642	22.616524941295538	13.034344479677067	89.90496453158093	88.548819206770375	34.62851940039333	56.412291481313396	101.56827920158068	19.858114683793673	11.476392002944793	58.70624132363065	46.46857008970103	1069.9060092252832	1039.1733813011904	4.993413676419028	730.0358318227361	94.43783487493529	216.35279606806816	53.12122322478457	4.480591141872447	14.386859938775906	64.67045840973434	116.01006247291988	3.2939945146629146	99.6517536014508	7.539887517342615	22.209682137913752	14.08321213035541	7.77255450766404	214.0331614550475	318.96294003635103	11.537261478741058	0.5443315383111148	55.82505743542263	44.088745689790954	66.15949084281166
Ky21	5.288012758367228	27.05975234712763	21.8432317532437	84.99499111191437	81.87476835304616	38.54075873457943	72.40441690236437	129.38822191689232	22.18658907369427	11.985770419103075	77.29834673293816	45.06016064648946	1027.4695931085678	982.202079080635	4.494799641151133	718.2994916017966	92.57482010009784	180.4235693772805	73.53838408957537	3.428953750609259	14.795955802631902	66.61445077735212	139.74587283382417	4.321814664684409	112.50950609213288	6.815859691176746	18.773057516559653	11.647574503113939	7.232929224036103	225.1181321725414	315.4107628395408	14.67702145718312	0.6609076848704433	58.24327191796144	55.43460317291586	63.85670961407405
KY226	4.623376955806027	25.157665855931118	15.122545453122209	81.47835039274663	80.50848451520999	36.41391921197061	71.02144654520883	114.32958819894814	19.306684574824907	12.273117131857678	51.88293326753305	20.965597262424037	943.1602722968365	932.8370963190183	4.383996522202711	806.4295080682866	78.63680115659373	250.80997420876142	56.50575225832024	3.4579761150376465	14.698680885028603	65.74574243357453	137.50007743807248	1.274837456560409	91.39333197557764	6.306147234727753	24.72987352690676	19.22511378786518	6.74726646877096	181.5201741918684	319.20946586049837	12.293690563970214	0.583190253830891	56.64276055015307	38.363870701368846	49.51248332935531
KY228	4.299196427711709	23.430158047098256	14.067354366006374	82.85016764761554	79.34591706870064	34.476625403270944	67.10995329312209	125.3427535526382	22.657140607316396	11.604053288925657	57.107588919330226	48.54898378415235	1010.8566660213501	954.8390452264839	4.938012116944817	781.0661432197834	91.13202316502944	205.210078481501	61.09146082827355	3.7125340843092616	14.088563518996313	66.98881098925733	143.27301703364384	3.0723489937238497	103.48477937664322	6.7415849815329985	30.457581229163594	15.165717742462729	7.017079110584928	207.67275946291537	309.6549705546364	16.485075908934355	0.583190253830891	52.48123029228186	43.402946660808354	67.19743777377914
