Gen	20KernelWeight	CobDiameter	CobWeight	DaystoSilk	DaysToTassel	EarDiameter	EarHeight	EarLength	EarRankNumber	EarRowNumber	EarWeight	GDDAnthesis-SilkingInterval	GDDDaystoSilk	GDDDaystoTassel	GerminationCount	LeafLength	LeafWidth	MainSpikeLength	MiddleLeafAngle	NIROil	NIRProtein	NIRStarch	PlantHeight	SecondaryBranchNumber	SeedSetLength	SouthernLeafBlight	Spikelets-MainSpike	Spikelets-PrimaryBranch	StandCount	TasselBranchLength	TasselLength	TasselPrimaryBranches	TilleringIndex	TotalKernelVolume	UpperLeafAngle	TotalKernelWeight
2657	5.031847993	23.33745343	13.62949749	73.02760249	70.87950242	35.06198943	48.61011305	135.9033748	21.77197005	11.55435262	65.59938236	26.2369309	857.0001562	825.6869438	6.003054346	615.4169005	81.84375552	244.4172352	56.99363941	4.097850024	13.61703062	67.29893254	123.2883869	1.100507341	117.5522226	7.354714534	23.36944162	15.26211228	7.497871811	191.2289848	315.2245618	5.205375521	0.573223092	60.71316856	50.59135014	51.71111661
2658	4.672237527	25.34973346	15.57150621	80.73731034	78.92369942	36.52102832	66.40312853	124.018016	20.72113123	13.06978888	62.46890529	24.26988088	944.1119701	925.464027	6.346542032	749.414067	84.75338626	225.187222	62.21788671	4.476093956	14.2189472	66.24966889	136.6838837	2.318184842	109.7945456	6.777565397	23.34004091	15.3134944	7.576077644	194.6767026	327.9298243	12.81818277	0.587436707	60.33337086	59.01035437	48.14165603
2659	5.494281709	28.3850492	25.40158173	74.81803816	73.555327	40.82731568	75.34633037	137.8801108	21.97856846	14.33540789	90.38314585	23.84320347	859.7049986	849.4266922	6.330861657	791.3515369	90.29938306	276.3975129	60.33709613	4.035138236	16.15028665	64.93167772	148.9408059	1.312772357	115.6614811	6.576009593	24.25548601	15.62966516	7.627891431	214.6360177	366.0655155	9.979183001	0.569594362	64.56727603	63.33174206	63.99669689
2660	5.011769943	28.38725072	19.47133479	77.77111679	76.68652341	41.58885872	66.53871729	139.1383231	21.50209276	14.48000251	80.70673937	26.26505704	930.6514116	912.4724892	6.571303517	781.7776453	93.75872019	303.2929144	57.53331185	3.883502983	13.66295067	67.7387027	148.6396706	2.395129004	119.504544	6.830817889	21.75957248	15.42424884	7.648464936	237.2150862	389.7045941	8.171919492	0.597478815	64.04601526	60.16744182	60.64556378
2661	4.520353808	24.95170553	14.64671389	73.40398877	72.2713224	35.66133598	55.94992874	124.9053499	20.90990532	13.02323508	59.96891563	21.66171852	853.289834	838.6488806	6.637484055	683.8458487	78.54520669	226.5701358	58.91825668	4.473803897	14.48367323	66.10561697	121.9478427	1.624941457	110.4354474	5.85428763	23.74591639	15.77594788	7.566609795	201.7293202	319.30278	11.03836989	0.583782439	59.72086872	50.76198344	45.90787176
2662	4.699257623	25.05186368	14.6918897	85.51801648	85.06882473	34.1082916	61.59476308	132.3333638	19.52089345	12.51133643	53.02203369	18.26293547	1014.416707	1011.607638	5.516885124	900.163938	96.92390738	257.8711096	65.70866263	5.066497551	14.86427553	64.92709685	118.9670259	2.309882643	109.2369584	7.710942822	22.42244435	16.68448338	7.634259212	236.4331678	354.0879206	7.664548108	0.640480614	56.987831	57.36282316	39.66862428
2663	4.572019988	25.79152581	15.36970077	84.86628181	83.70703995	36.60233108	73.7194469	122.8975993	20.51060596	13.00518845	60.54835605	22.92548188	989.3820128	977.0785809	6.204779515	795.6757742	90.05169022	221.423246	64.31880703	4.470881831	13.95514932	66.51247099	143.4530455	2.980840847	108.1751037	7.297823964	22.72507931	14.86671105	7.601927154	208.5325833	332.2265674	13.75843613	0.587088117	60.05881062	63.98709183	46.29790795
2664	5.086625775	25.1489516	17.46698201	75.95332605	75.46647115	37.29376543	50.30327159	126.0426723	20.24629081	13.37064682	68.58756519	30.21774278	900.8930964	879.2050993	5.862155499	623.5130893	73.42464351	202.4974032	54.93866426	3.838835753	13.98935861	65.36899254	114.6966478	1.260520951	111.220755	7.826288241	22.1542866	13.93878913	7.563445371	165.4317281	273.609903	4.530635669	0.572310568	60.77548752	57.33276073	51.56837375
2665	4.633719476	25.93430411	16.04658167	87.85341214	86.33104323	37.19697628	78.96487404	126.474543	20.66561165	13.14392131	64.52647079	22.92307025	1022.355674	1011.320466	6.137640214	814.0614491	92.95209378	222.524899	65.41927968	4.496545365	14.04186584	66.26615437	149.8309073	2.704952427	109.8448339	7.404191498	22.43090469	14.6877705	7.595569183	212.8460221	335.3021864	13.54957118	0.586357606	60.60556593	64.83793046	48.82443332
2666	4.414838388	26.99420896	16.91860497	88.50076638	87.01116908	37.13449677	78.78485862	126.3737866	20.51541712	13.47542031	62.48218942	24.66855669	1029.769999	1019.237098	5.765319913	836.1156713	93.54727101	231.2399382	66.63881047	4.613337172	14.16483811	65.66404991	144.5852294	3.256509572	108.7167632	7.481369332	23.029285	14.66138592	7.586483812	219.5157395	348.1968235	15.30333248	0.590262218	60.28496734	66.60227118	46.54458511
2667	4.344603167	23.44164127	11.28544688	63.09532571	62.85720847	31.62777369	32.74988077	115.1000823	19.92267778	12.3935718	45.4542171	14.87107168	698.0288847	702.9605754	6.531285049	546.982447	63.30542973	221.1974788	52.64164248	4.346006558	14.87240223	66.52788652	96.37319243	0.960155488	103.973565	4.442566693	21.01570262	14.74068754	7.50413549	182.6545643	310.2499415	9.265705489	0.568835569	57.78290575	39.70501652	35.91818003
2668	3.424814286	22.13386518	13.46076408	76.3560437	74.48459867	31.14626295	58.05590656	130.7533908	21.78083106	13.02282349	51.50930488	27.19040305	900.8381142	875.9645202	6.292271445	706.377426	79.68549113	226.6194995	57.10248651	4.149993687	13.67264914	66.16889013	117.9637131	1.68665167	115.041085	6.472841751	23.86589299	16.5674257	7.566449235	197.6443206	330.1352847	14.28252768	0.597173122	55.36638759	52.59684494	39.49973734
2669	4.829504091	25.52469383	16.96333702	79.57134365	77.63227839	37.50978404	58.90547358	127.9187584	20.9938491	13.74674839	68.81643617	24.8701475	940.9314591	920.1871403	6.346107153	719.0757307	88.2602692	229.4096675	64.53018089	4.570772135	14.13974155	66.61362337	133.6370997	1.746587937	111.5804164	6.955789998	24.36653418	15.60870583	7.568993351	195.0296716	326.6466099	10.5030571	0.573284838	61.45119744	61.25478185	52.4942686
2670	4.521915142	26.03439661	17.71556639	80.16766543	78.97567099	38.03079795	75.91483751	143.0509347	22.44047155	14.63719551	79.52162749	22.22990832	949.9238982	940.9222205	6.809336935	806.5308426	89.90000834	228.3530726	58.6925177	4.790288548	14.9465085	65.08312297	142.3275396	2.382910678	120.9894688	6.724493176	26.22299662	16.05084722	7.612053945	218.3484486	343.2121793	11.02180491	0.570736718	62.79848797	61.38352165	61.04479736
2671	3.98381081	23.9507482	13.60383919	64.48899475	64.27806649	35.96751959	43.22533451	108.7456622	20.56374308	12.9631605	56.86827056	13.47110869	740.1184078	733.9298637	6.659209574	589.9157972	71.52923223	189.4456429	57.41046287	3.941517083	15.34372572	64.04437081	107.2415674	1.336452129	103.7860679	4.592184143	22.81108417	17.99412756	7.50593298	179.4484845	277.8953927	9.400215964	0.554144735	58.13591607	37.46487731	43.9307114
2672	4.486016133	24.36857695	14.99768712	70.50612774	69.41680691	35.01907805	50.59647607	119.1006626	20.47486635	12.80646095	57.60435985	20.47977086	815.3717574	804.2555057	6.632915884	626.0130554	77.26830696	222.3446398	55.9448924	4.38512465	14.38586628	66.19229999	115.6860199	1.077066872	107.3886017	6.029001588	22.7458317	15.52099004	7.554254168	182.0519803	300.7637277	8.666399411	0.566388136	58.11874067	49.29133703	43.7216623
2673	4.583483127	25.68898005	15.39874651	86.8051724	85.62305687	36.66014532	77.123698	125.012429	20.67447584	13.01340945	61.84939397	22.4732975	1005.597285	998.5162932	6.036588355	815.4777489	89.39161709	229.0198206	64.32371564	4.537672745	14.09997886	66.05776029	146.3157126	2.927207502	109.0268388	7.264540174	22.85850284	14.74703446	7.589096827	212.1580614	342.0207323	14.28899558	0.588474742	60.31282443	64.06325871	46.95337686
2674	4.721654003	26.32949533	18.5435117	76.04786091	74.50574286	38.6136364	60.49500197	138.1466419	21.40326938	14.15725549	74.9884924	25.61494033	893.2531095	868.3256979	6.866302488	728.226611	84.65532753	234.7426237	60.7983463	4.060286959	14.2559189	66.7620885	134.115331	1.688186859	116.8120271	6.111923384	24.79303101	15.69051895	7.636703117	203.6371719	318.513317	7.835850491	0.575018919	63.02486177	56.31871689	56.96777029
2675	4.560424265	26.95365995	16.86422362	74.54813838	73.04873483	37.88822217	65.80869001	129.953392	21.28720566	14.48847124	70.85253394	23.66113228	877.0148002	853.6248035	7.182227002	746.1830045	81.1918575	230.6001124	62.75865874	4.072963514	14.25848788	66.89771717	139.3609707	1.364080079	111.4847392	6.130847749	24.34360433	15.65897799	7.741690193	194.8674664	309.6214951	7.295740658	0.573252912	62.2729159	53.74474699	53.70779907
2676	4.458062906	25.26281978	15.23632081	73.95643363	72.42897838	36.39521049	54.8268175	123.5492715	20.71544215	13.35369602	61.37091979	24.582633	860.6836746	838.0210468	6.465438955	675.5524299	80.70700018	223.0674273	58.71173666	4.318537902	14.60703415	66.07434842	123.6849613	1.709879377	109.2387845	6.049154217	23.59279549	15.35133662	7.570338971	193.3510691	308.6340793	9.347502283	0.577849494	59.99011924	50.52398328	47.05125608
2677	4.760587063	26.16493291	17.42694228	76.58905146	74.72528888	38.1969604	66.27927557	129.3349549	21.00695779	14.02313253	68.57985074	26.72652532	909.6610237	883.4985733	6.504673189	700.9097885	86.24176383	232.0701228	62.84655996	4.301634585	14.41460752	66.36734887	139.4809957	1.682846033	113.8729877	6.299417782	24.84959965	15.86210192	7.58045199	193.776038	322.2150262	10.59050737	0.573899622	60.9081421	57.54135291	52.09627632
2678	4.831127741	24.03078303	15.38287934	74.2786006	72.59323722	36.09600337	53.41357642	136.5397046	21.62817877	12.73868158	70.65360701	24.78449866	874.8522465	847.27794	6.362203163	666.5114036	87.38461117	254.0838279	62.23326621	4.054766283	14.08812092	66.74732576	129.2544475	0.978289033	117.2551497	7.332984647	23.02717251	15.2962975	7.54017984	193.4715588	330.1402007	5.411417643	0.571076771	61.72250022	55.12550088	54.84754565
2679	4.580349236	25.0926577	15.12779878	70.38081758	69.23721616	36.63095805	68.75360492	128.8924388	20.49054511	13.79553823	63.80324575	25.77380912	837.9378177	811.3453997	8.059435578	718.0955743	73.4287856	209.5411444	57.59753099	4.113662325	14.38948279	65.93843733	132.7720918	1.372087862	112.1492971	5.492794675	24.93968823	16.19414434	7.806769836	188.3126062	283.2253433	7.549341284	0.557069183	60.53202635	30.57546159	48.1827127
2680	4.407819547	26.35185066	16.56102046	87.89875896	86.54700973	37.40448603	81.04598035	127.1799503	20.65274751	13.48758884	64.60273166	23.37290084	1021.452819	1012.459848	6.021388794	834.1590363	93.54684488	232.9784812	66.21535792	4.566199258	13.82589637	66.30602636	148.7316935	3.20341441	110.5835228	7.477993781	23.26033242	14.71452319	7.595903553	220.4741158	349.0295293	15.23346999	0.591514607	60.83372894	65.25083269	48.55620696
2681	4.620694175	25.74715777	15.82941364	84.08832814	82.42780099	36.90437428	74.7812489	124.8355232	20.65829963	13.22746837	62.8229734	23.18186159	983.5728333	970.3973102	6.144477765	784.3353622	90.83405125	226.2201785	64.46238859	4.451061231	14.10764438	66.29969262	145.2253951	2.732332265	109.2039308	7.181338939	22.97617422	15.14599241	7.589204983	207.3729546	334.8988626	13.95471297	0.586513335	59.99226766	62.71964204	47.87694793
2682	4.498582987	25.64102001	16.82478626	75.53924875	73.92695936	37.00830216	61.97173354	126.1136894	21.20242302	13.71561649	69.03016305	24.39778074	881.4545013	859.6866983	6.70524934	704.9818332	87.54929061	225.278049	60.0189765	4.263592081	14.46649737	66.83083913	135.305796	2.163714803	110.8688314	5.973651415	23.68481278	15.32405988	7.592317601	198.1148218	320.8115998	12.31528075	0.576123275	61.63479319	52.0041631	52.85176716
2683	4.940453416	26.62869637	15.97444637	73.93235902	72.74252753	35.86118205	43.74827023	125.7389787	21.35959517	12.76078737	63.61385872	21.67095163	868.8707415	855.3667194	5.793063536	677.8581833	77.13648832	200.1069291	58.92686461	4.452775718	14.0471629	66.83232381	116.022638	2.008216263	110.3614985	7.115640787	24.30628474	15.75171823	7.605873901	192.8009666	273.872753	6.612485355	0.572100642	61.25979606	53.43064143	48.22904449
2684	4.396136393	24.58337075	14.5932978	74.39343788	72.748049	35.20463034	53.24586783	129.6334051	20.49226386	13.42888876	61.4028898	24.65380349	871.4440323	846.5095668	6.780011759	651.2971673	85.46588144	221.7632984	58.92911184	4.251846746	14.00140895	67.90317574	129.1565745	1.422796631	112.5328322	6.201662492	25.96572111	15.51177756	7.561249113	186.2927099	311.9699467	9.951327511	0.557052433	57.94374574	49.90072306	45.84455966
2685	4.045237751	22.29083183	15.42017349	83.27348797	83.202511	36.06511637	61.09760528	115.0396954	20.43895524	13.56243503	58.39716734	15.2141425	983.1274671	993.4766553	6.435747834	791.9469518	80.0594247	169.7996867	67.58986843	5.83328996	14.6072501	64.45744995	136.0354825	2.984355949	99.40561556	7.038143933	26.74084553	17.03416707	7.624395046	165.8091089	279.2255096	17.74718526	0.586374626	58.44499557	64.9532834	43.61898597
2686	4.681546251	24.40824703	13.25094158	75.73853519	73.69034874	35.09786741	54.87258897	119.1061869	20.74316684	12.74948279	54.72860014	24.03466396	882.2893114	860.7360349	6.263935977	698.4886852	73.68268327	221.8171022	55.36212662	5.362244609	15.04857264	64.80529052	127.5563204	2.353552831	107.4073631	6.164982995	22.84364321	15.15389847	7.491547341	199.3903081	324.4572816	12.39507243	0.619824539	60.45596184	48.79528884	42.29975047
2687	4.765097828	25.43796267	16.34226255	78.74747456	77.13186164	37.16928042	66.23411266	127.8998145	21.17869259	13.4661311	67.15676635	23.19627298	924.88459	911.0487958	6.331777733	728.8109755	87.06271242	225.9430572	61.423413	4.486852371	14.31094703	66.22001368	138.2693364	1.951020397	112.5338947	6.523381117	23.98566935	15.66056299	7.567509552	202.0991758	330.7544847	11.72760105	0.581872963	60.96311935	57.54565327	50.9092845
2688	4.703802969	26.50111721	16.3812019	87.38423266	86.19105703	37.35653836	81.48093487	127.234412	20.6819201	13.1663998	63.9813314	21.35973127	1013.037045	1007.191822	6.038545873	841.5567394	91.78545894	222.9085374	65.22698316	4.546306201	14.02705961	65.96828048	154.1447086	2.888292629	109.9326096	7.370525028	22.98060415	14.57733839	7.590212858	214.2566691	337.9754487	14.4266653	0.590591567	60.82035332	66.05669551	48.2411898
2689	4.682669216	25.49029874	16.32031797	77.05391797	75.54757492	36.83989634	60.42345414	130.2475646	21.17176679	13.45383999	68.49998422	23.48536456	901.8840512	880.075402	6.389510911	717.8263699	84.97729184	232.5691192	62.92123337	4.268284237	14.23149487	66.48440879	132.7121153	1.611540867	113.1294812	6.938621583	23.64945745	15.45419483	7.553244427	193.6124556	325.5235103	9.792506269	0.575557496	60.86279439	58.37305531	52.23684296
2690	4.181837568	25.54374889	16.21820149	74.87559496	73.84256587	36.96115301	44.25898718	148.9805735	21.41858019	14.25101126	63.8384585	23.07122605	883.5402305	864.9519833	5.516994384	763.3489056	89.33424446	229.8992897	61.3704946	4.399495639	13.83847606	67.22717057	97.21302523	0.670240432	116.6274098	6.441859531	24.63391591	14.48935397	7.596372152	195.5665013	307.9656919	6.626306452	0.563848587	59.40482758	39.25799442	48.30495646
2691	3.544343926	23.14833841	16.72605223	62.35201826	61.33735495	32.63221831	44.6928744	117.6019815	19.7919732	13.74440735	46.69324435	21.89619192	697.0862874	688.6827109	7.0276521	560.3390637	72.6298243	164.4213725	52.52352428	4.052172166	14.37335603	65.80293657	107.2153167	0.848823306	108.4988989	3.523665734	29.12502764	18.1772902	7.621816789	141.0914678	231.0770101	9.427549077	0.562992581	57.18047785	41.11385178	35.91997306
2692	4.387873743	23.57850654	12.86286364	64.09733923	62.64635089	33.4938654	39.59770613	123.1777038	21.02342748	12.52422855	54.28594707	20.9548997	738.2736404	714.7867141	6.716142835	572.7245368	68.39048251	215.5192805	51.85325977	4.946501434	15.11024029	65.1351079	106.7085448	0.81424124	111.2680612	5.01487561	22.90964286	15.49305254	7.482848341	177.3231583	295.6173052	8.666046303	0.600036464	58.97753098	42.02846765	41.90116298
2693	4.73538661	24.75270343	14.22215241	81.08137782	78.95038812	36.66386709	65.42889763	134.8618948	21.37978313	12.53060179	64.16571011	30.48260599	961.0496376	927.4148353	5.912562994	748.5316291	90.44897279	271.9099204	57.7943943	4.001337464	13.51418016	67.02951749	136.730688	1.877750809	114.0454083	7.357340333	23.80203846	14.60703183	7.489837934	229.3058296	377.678924	14.43037306	0.573831353	60.47577569	54.06302714	50.18631606
2694	4.53188438	25.70385786	14.91834724	80.78313457	79.32149777	36.1260423	64.19446594	122.6267674	20.4567093	12.96060469	58.20618251	23.31316557	935.9743784	921.3732258	6.098597349	747.9600396	83.95924455	229.0418696	61.69186008	4.490155434	14.19409109	66.01903882	133.3222843	2.094016028	108.2661655	6.736115049	22.32023471	14.77229216	7.54672491	202.3264484	328.6650388	12.47834708	0.589885895	59.79984183	58.07530103	44.31823139
2695	4.393563818	27.60067516	17.47296421	77.54729755	75.88652226	38.26690233	69.89681073	130.2634197	21.50589936	15.07748167	73.72258022	22.31448293	905.9944078	883.7897556	7.079944219	736.677491	87.7768447	205.4757871	64.22507795	4.037022892	14.07691446	66.70519043	147.9103247	1.309537238	112.3589854	6.43171532	24.54073939	14.99097475	7.743974198	188.227413	291.7495125	7.306972648	0.575734453	62.35232794	62.78857247	55.93379354
2696	4.620389759	25.20853087	15.46288119	80.46567788	78.85767918	36.6620205	64.07512361	124.0206514	20.80398663	13.30964153	62.91966446	23.95606924	940.2086976	924.4659624	6.212064984	729.9668326	86.27514554	228.1648682	63.23856633	4.42115839	14.31091499	66.62698041	132.2982765	2.072827458	109.5972279	6.732518038	23.06247174	15.25334064	7.557252097	198.7669674	327.9795791	11.78288279	0.57862676	60.47240101	59.84380936	48.1799094
2697	4.464346789	24.69002706	15.69272798	70.49107097	70.01781442	35.48305017	52.57573633	121.640303	20.76448724	12.92764601	60.16951602	18.13211196	816.3498291	809.9585606	6.592617194	632.700104	80.18388149	217.5798191	57.21279722	4.129572259	14.10268021	66.71368723	115.6626324	1.367340909	108.7895694	6.196650694	23.313352	16.08608795	7.558821597	184.2207812	299.1609856	9.56932884	0.570982747	59.0447056	50.19902328	45.97976889
2698	4.520640363	26.02775556	16.08035016	86.02232923	84.87746826	36.73459652	77.66193946	125.4011326	20.696455	13.35205499	63.18073063	21.56775996	999.1349319	993.244656	6.206437923	808.8629057	90.76022251	216.3056684	63.67195402	4.546072558	13.96422822	66.36303231	147.0670366	3.007453454	109.3234986	7.393987124	23.26764479	14.87940526	7.588888212	207.0821162	330.1554634	14.76989991	0.591566411	60.42502331	63.17871584	47.72849395
2699	4.54095893	25.96489824	16.37235907	74.37833139	72.63691266	36.00262257	58.88763557	128.4804102	21.22228436	13.5338071	63.95141554	24.46245958	857.7266142	848.1749616	6.319268325	681.6444407	81.44573739	221.7438702	61.92195903	4.526516487	14.42366808	66.05231977	129.5714074	1.554813989	115.2671528	5.490223512	24.70038652	15.55247824	7.531725572	203.0236015	315.4306231	12.9975378	0.591658214	60.00761165	49.21525227	48.01231914
2700	4.526273198	25.69915062	15.43984722	86.23149564	84.88180327	36.56387665	76.94986792	124.1108716	20.51914905	13.04393844	61.25073561	22.73461627	1000.619261	990.4165207	6.200169963	800.4012063	89.26743427	221.4370843	64.15872438	4.517419354	14.03353821	66.35333615	145.6380894	2.948387639	108.6487088	7.37861583	22.64352737	14.79118756	7.608176829	209.1615953	333.4045003	13.65758153	0.586497391	59.92153603	64.08959502	46.47818413
2701	4.503152336	26.12269102	15.56824737	74.08024239	73.25383387	36.91053092	60.23811221	124.8764674	20.80474097	14.08468363	64.1920257	21.41867849	871.9656351	857.077778	6.894040749	701.746803	76.75272803	208.9532809	61.19398419	4.188689555	13.93015638	67.08804356	127.8783292	1.363997036	108.8332979	6.23511734	23.43182844	15.29095945	7.676297697	183.4542013	287.826367	7.801598259	0.573526672	59.93549797	53.5015744	48.76617895
2702	4.490210762	24.92967619	15.43697289	73.93807032	72.40439665	35.81857338	57.8718302	123.8643675	20.71348748	13.14548751	60.49604028	24.20599656	865.2280539	843.3303189	6.617626673	673.8005597	81.36039233	226.8816737	59.34527478	4.301851238	14.42181576	66.38719103	127.1493535	1.349468559	109.7248635	6.019457496	23.47029153	15.62837481	7.569367671	193.7562571	314.347316	10.28267584	0.569097768	59.285632	54.24154648	46.11993469
2703	4.522443866	24.99585292	15.00559793	76.68278016	75.15327033	36.27151686	57.98265193	125.0540431	20.89243817	13.44185479	61.27104198	24.20399658	898.5794844	879.8659692	6.592976169	692.8079679	80.3360815	233.045877	62.10000926	4.521306162	14.28804917	66.49295632	125.7018009	1.547320898	110.5799956	6.516309673	24.01093885	15.49896523	7.590472155	191.9355244	311.6560632	9.804667224	0.576916025	60.22537848	54.99604944	47.20977114
2704	4.41643599	25.30530409	14.8318398	73.3741884	71.62890071	36.00672142	57.61888346	125.4976412	21.10231853	13.12256065	62.20330575	24.28504329	856.3882657	833.8668945	6.762265365	667.5905043	80.04678156	227.669453	58.35940373	4.62073346	14.46753105	66.38182121	127.1099706	1.545521209	110.5053391	5.99279179	23.69871324	15.66919779	7.578208636	198.0688408	320.0527718	10.33640808	0.579032343	59.83312043	53.96691923	47.78232763
2705	4.82255842	28.27684378	17.11534825	71.40813839	70.50055065	39.3732526	47.26358676	138.804961	21.48037467	13.52423762	72.65485038	18.88059526	837.3663113	823.1327874	6.68479467	620.7703729	88.39224404	215.2135243	59.6369192	3.783425567	14.1131676	66.8548739	130.2933831	0.911253457	117.7379922	6.90529595	24.42887719	17.3599453	7.56336596	185.9779145	296.5244986	7.660203762	0.563180252	60.86946661	56.81029773	55.60184468
2706	4.292451292	27.12563876	17.371705	73.72863251	72.81795843	39.40600746	70.94429859	128.475529	22.14154852	15.68497236	75.91314864	19.35534879	869.0539374	852.7141828	7.655322988	731.2634244	84.51533195	222.5003445	64.2936465	3.930489516	13.98525307	67.9093334	149.9071393	1.427791443	110.0865096	6.20253895	24.89717116	14.60059283	7.819437868	181.8569605	296.7029255	6.679964275	0.575757879	62.92773266	68.18200963	58.49619875
2707	4.877962229	25.56145393	15.63948683	71.36070573	69.52790529	37.57764633	53.19580464	128.5020418	20.49067805	13.28628974	65.76806076	22.66111548	833.7934866	811.0133238	6.816061084	653.5322803	81.86540701	232.299348	59.08511577	4.046772632	13.88605996	66.71431422	123.6689249	0.975575864	110.2276446	6.254154952	24.01858951	16.61812297	7.616325724	181.1970481	302.0297861	7.549975205	0.556048167	59.84795353	49.56630256	50.00531895
2708	4.749517826	25.9293718	17.91518355	76.57777485	75.04344185	38.81790348	60.20575584	136.2065376	21.48554931	14.23943358	75.10753092	25.00950114	907.6821446	884.997722	7.054688033	710.2526548	83.06653584	223.0390846	60.95178428	4.016315934	14.11587043	67.16601906	131.1606059	1.577998152	116.484216	6.246956766	25.10744042	15.80552848	7.633906559	188.5949855	307.3568925	9.098663111	0.578268485	63.20742521	54.32955856	57.73794498
2709	4.580504525	25.08427591	15.10337669	71.41985327	70.44242979	35.85981243	59.44366661	130.396946	20.84803584	13.44306156	66.1179434	23.2300037	829.3283821	810.4217488	7.171838803	712.2796916	75.83698186	245.4841784	61.71308254	4.147822728	14.29723359	66.04103494	131.6396423	1.165732033	112.2825179	6.309762026	24.0171842	15.5139631	7.701929773	196.6492788	320.1076875	6.291108039	0.563648452	60.54017015	46.86785493	50.43019337
2710	4.858416545	24.89667766	14.99729587	77.42526814	76.22734604	36.37614419	59.50104667	127.7057925	20.9542342	13.03305241	64.98849512	22.46132924	903.5611095	889.5454309	6.375046855	697.4175812	86.2017118	243.1738879	60.49909336	4.237450867	13.99658453	66.70836306	130.5865903	1.474098845	112.7138289	6.922670162	23.6799495	15.27760479	7.554752108	196.0753557	325.7481088	8.109569912	0.576710628	60.2478655	57.44993434	50.05020205
2711	4.445933642	26.92550907	16.70253869	77.38394693	76.07879337	38.64327374	69.01375629	126.3414546	21.58095356	14.49979189	70.74897419	22.18704027	910.7675664	891.231892	7.293121743	746.663804	84.76915563	211.0121661	62.59103736	4.129737261	14.00282635	67.26510464	143.1094225	1.774256268	109.8330284	6.48566285	24.46576045	14.74556297	7.737197915	187.7328803	295.700842	7.789954738	0.586464402	62.06759076	64.97380193	54.29406643
2712	4.512969368	25.64172913	15.63083021	85.65773045	83.95536185	36.49948257	76.34761676	122.3641114	20.5056203	13.11741067	61.2842374	23.66768617	996.7931544	981.4486463	6.243728331	791.3684029	89.72052332	214.8658551	64.21012375	4.53885063	13.96752604	66.57753629	146.1567081	3.182315837	108.0046561	7.177338446	22.80311306	14.8753307	7.599066845	208.6145328	326.7339164	14.53000522	0.587477709	60.02933782	65.96851082	46.6026532
2713	4.532147299	23.81856417	12.02111379	70.13002417	68.27777915	34.07376925	44.08099096	117.0666293	20.85601518	12.72231274	51.14223698	22.57747018	815.3395293	794.2657426	6.592372521	630.6291521	67.80640106	214.7548917	51.152643	5.544367388	15.36065356	64.50450822	116.5252278	1.705352724	107.8854929	5.665457834	22.71641361	15.19461382	7.476971147	192.8430611	307.8433101	11.05398969	0.627319032	60.0715124	41.29233497	39.96926378
2714	4.494968878	25.19069304	14.14728929	79.41925579	77.9801782	35.3813743	63.80968525	121.1637192	20.5697566	12.72610267	56.82931044	23.37468043	922.4773154	905.0769483	6.230580561	727.9303077	81.85689656	220.7458481	59.40375272	4.62483478	14.40938765	65.7514259	131.47671	2.294205811	108.129532	6.542498959	22.45010537	14.78251199	7.554961384	195.9892475	319.5209197	12.23745993	0.591346942	59.69713283	55.92155403	43.2829544
2715	4.492284959	25.68018644	15.46074667	87.52012717	85.88319891	36.61620758	77.34393026	123.5969907	20.45119834	13.14448351	61.50728498	23.6639461	1017.162446	1005.165908	6.001009075	820.6534979	90.36545484	223.4228635	65.36355488	4.5158013	14.09780015	66.1019071	145.8794266	3.116318658	107.9259579	7.327100881	22.82331918	14.90726504	7.60465368	213.5432558	337.6154588	14.26915758	0.586587217	60.29845975	64.43370494	46.59359734
2716	4.432952607	24.52927839	14.64556684	73.51707976	72.02010953	35.72612286	56.63300267	121.4137595	20.78886859	13.26435238	60.68722255	23.01602344	858.5382253	838.7220086	6.683132947	671.1940876	79.81941147	228.5665547	59.23625484	4.455960525	14.39700188	66.35966787	125.6930743	1.625482847	107.8942198	6.092741521	23.80410355	15.72464985	7.569927028	194.3914255	314.620154	10.48339852	0.576098479	59.71058911	52.90998138	46.68463529
2717	4.675867452	26.04078556	16.07470764	71.63134804	70.17477546	37.58684737	58.54930171	129.8067291	21.13697008	13.80901882	70.24208484	24.06096077	843.467814	820.0176172	6.779873929	679.3140519	80.31590549	226.1539304	60.85188075	4.189675126	14.18031088	66.24140386	130.4761082	1.169156536	113.970165	6.551698795	24.23626896	15.45640234	7.612104883	186.5655166	306.8126381	6.954919763	0.57826952	61.7238165	50.33282644	53.71381929
2718	4.570014015	25.38907605	15.22716995	79.30808117	77.91883003	36.23275485	64.86147065	124.4874598	20.87158839	13.02734941	61.91732687	23.24080822	926.106138	911.9933518	6.327842046	732.4936979	83.91164274	222.5538157	61.35913972	4.614498251	14.32648354	66.13824353	136.3070823	2.300842121	110.1320309	6.522140869	22.56285395	14.96574063	7.565040216	204.9862819	325.7038423	12.45516851	0.588266784	60.1706045	57.9630418	47.02576165
